Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-03,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-04,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-07,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-08,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-09,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-10,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-11,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-14,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-15,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-16,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-17,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-18,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-21,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-22,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-23,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-24,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-25,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-28,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-29,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-30,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-01-31,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-01,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-04,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-05,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-06,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-07,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-08,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-11,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
2013-02-12,4.061999797821045,4.2779998779296875,3.9100000858306885,3.9700000286102295,3.3175606727600098,0.0
