Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,4.851329803466797,5.060282230377197,4.842245101928711,5.051197052001953,4.736520767211914,2125148
2013-01-03,5.055739879608154,5.060282230377197,4.960349082946777,5.037569999694824,4.723742961883545,1821058
2013-01-04,5.023942947387695,5.1193342208862305,4.996687889099121,5.073910236358643,4.757818698883057,2168546
2013-01-07,5.105707168579102,5.2646918296813965,5.073910236358643,5.182928085327148,4.860045433044434,2846736
2013-01-08,5.182928085327148,5.301032066345215,5.132960796356201,5.210183143615723,4.8856024742126465,2097603
2013-01-09,5.2328948974609375,5.478187084197998,5.2328948974609375,5.478187084197998,5.136910915374756,2507492
2013-01-10,5.509984016418457,5.578121185302734,5.337370872497559,5.460017204284668,5.119872570037842,5259854
2013-01-11,5.496356964111328,5.514526844024658,5.373711109161377,5.487271785736084,5.145429611206055,2540852
2013-01-14,5.528153896331787,5.532695770263672,5.32374382019043,5.400966167449951,5.064500331878662,3075195
2013-01-15,5.378252983093262,5.460017204284668,5.328286170959473,5.437304973602295,5.098575115203857,1835430
2013-01-16,5.446390151977539,5.446390151977539,5.2556071281433105,5.369167804718018,5.034682750701904,1830285
2013-01-17,5.328286170959473,5.509984016418457,5.328286170959473,5.482729911804199,5.141170501708984,2204164
2013-01-18,5.532695770263672,5.532695770263672,5.437304973602295,5.460017204284668,5.119872570037842,1487264
2013-01-21,5.455474853515625,5.496356964111328,5.41459321975708,5.428219795227051,5.0900559425354,807592
2013-01-22,5.437304973602295,5.496356964111328,5.314659118652344,5.473645210266113,5.132651329040527,1979855
2013-01-23,5.491814136505127,5.523612022399902,5.382795810699463,5.423677921295166,5.085797309875488,1730567
2013-01-24,5.378252983093262,5.655342102050781,5.360084056854248,5.641715049743652,5.2902512550354,2527853
2013-01-25,5.623545169830322,5.7143940925598145,5.614459991455078,5.632629871368408,5.281732559204102,2897117
2013-01-28,5.641715049743652,5.750733852386475,5.632629871368408,5.750733852386475,5.392477989196777,2134627
2013-01-29,5.72802209854126,5.850667953491211,5.70985221862793,5.837039947509766,5.473407745361328,2249679
2013-01-30,5.891550064086914,6.059619903564453,5.6462578773498535,5.696224212646484,5.341364860534668,2807922
2013-01-31,5.7234787940979,5.936974048614502,5.60537576675415,5.905177116394043,5.537299633026123,3650529
2013-02-01,5.905177116394043,6.032364845275879,5.6780548095703125,5.850667953491211,5.486186981201172,3377703
2013-02-04,5.837039947509766,5.905177116394043,5.609918117523193,5.614459991455078,5.264693737030029,2740932
2013-02-05,5.628087997436523,5.6780548095703125,5.487271785736084,5.532695770263672,5.188023090362549,2084147
2013-02-06,5.523612022399902,5.578121185302734,5.332828998565674,5.437304973602295,5.098575115203857,2341237
2013-02-07,5.423677921295166,5.55086612701416,5.360084056854248,5.360084056854248,5.02616548538208,1682990
2013-02-08,5.423677921295166,5.491814136505127,5.328286170959473,5.469101905822754,5.128391265869141,1781305
2013-02-11,5.491814136505127,5.641715049743652,5.400966167449951,5.60537576675415,5.256175994873047,2008893
2013-02-12,5.55086612701416,5.746191024780273,5.496356964111328,5.718936920166016,5.362662315368652,1503321
2013-02-13,5.7234787940979,5.759819030761719,5.623545169830322,5.637173175811768,5.2859930992126465,1309122
2013-02-14,5.609918117523193,5.623545169830322,5.441847801208496,5.478187084197998,5.136910915374756,2061370
2013-02-15,5.43276309967041,5.469101905822754,5.350998878479004,5.355541229248047,5.021905422210693,1420781
2013-02-18,5.355541229248047,5.382795810699463,5.196556091308594,5.260149955749512,4.932456970214844,1112518
2013-02-19,5.241980075836182,5.491814136505127,5.228353023529053,5.478187084197998,5.136910915374756,1668991
2013-02-20,5.455474853515625,5.514526844024658,5.373711109161377,5.387338161468506,5.051721096038818,1078586
2013-02-21,5.364625930786133,5.364625930786133,5.123876094818115,5.123876094818115,4.804671764373779,1493195
2013-02-22,5.178386211395264,5.450932025909424,5.173842906951904,5.314659118652344,4.983569145202637,4102869
2013-02-25,5.364625930786133,5.632629871368408,5.219267845153809,5.341914176940918,5.009127140045166,3755151
2013-02-26,5.042111873626709,5.069366931915283,4.901297092437744,4.905838966369629,4.600217819213867,2696090
2013-02-27,4.919466972351074,5.051197052001953,4.860414981842041,5.051197052001953,4.736520767211914,1829024
2013-02-28,5.105707168579102,5.1193342208862305,4.887669086456299,4.996687889099121,4.685407638549805,1746295
2013-03-01,4.942179203033447,5.051197052001953,4.846786975860596,5.0012311935424805,4.689667224884033,1492824
2013-03-04,4.992146015167236,5.164758205413818,4.924008846282959,5.1375041007995605,4.817451000213623,1993722
2013-03-05,5.196556091308594,5.3055739402771,5.073910236358643,5.132960796356201,4.8131914138793945,2023258
2013-03-06,5.105707168579102,5.223810195922852,5.051197052001953,5.082993984222412,4.766336917877197,1622068
2013-03-07,5.142045974731445,5.142045974731445,5.023942947387695,5.023942947387695,4.710964679718018,1416565
2013-03-08,5.073910236358643,5.142045974731445,5.019400119781494,5.087536811828613,4.770596981048584,1783401
2013-03-11,5.0012311935424805,5.019400119781494,4.837703227996826,4.864956855773926,4.561882972717285,1972707
2013-03-12,4.869500160217285,4.942179203033447,4.760480880737305,4.805904865264893,4.506509780883789,1953714
2013-03-13,4.769566059112549,4.805904865264893,4.569697856903076,4.6151227951049805,4.32761287689209,2037413
2013-03-14,4.687801837921143,4.951263904571533,4.646920204162598,4.942179203033447,4.634294509887695,3558113
2013-03-15,4.987603187561035,5.496356964111328,4.914924144744873,5.460017204284668,5.119872570037842,8937380
2013-03-18,5.269235134124756,5.382795810699463,5.178386211395264,5.3055739402771,4.975050449371338,3198722
2013-03-19,5.314659118652344,5.382795810699463,5.005773067474365,5.042111873626709,4.728001594543457,3403236
2013-03-20,5.082993984222412,5.378252983093262,5.073910236358643,5.337370872497559,5.004866600036621,4273693
2013-03-21,5.337370872497559,5.523612022399902,5.314659118652344,5.469101905822754,5.128391265869141,3633081
2013-03-22,5.419135093688965,5.555408954620361,5.273777008056641,5.310116767883301,4.979310512542725,2437069
2013-03-25,5.437304973602295,5.519069194793701,5.1693010330200195,5.237438201904297,4.911159038543701,3940654
2013-03-26,5.310116767883301,5.328286170959473,5.01031494140625,5.037569999694824,4.723742961883545,3273758
2013-03-27,5.037569999694824,5.046655178070068,4.787735939025879,4.824075222015381,4.523547649383545,3078861
2013-03-28,4.828618049621582,5.096621990203857,4.696887016296387,5.005773067474365,4.6939263343811035,2882239
2013-04-02,4.942179203033447,5.042111873626709,4.87404203414917,5.005773067474365,4.6939263343811035,1792967
2013-04-03,4.946721076965332,4.978518009185791,4.696887016296387,4.7332258224487305,4.438358783721924,1848501
2013-04-04,4.814990043640137,4.942179203033447,4.687801837921143,4.73776912689209,4.442618370056152,2406382
2013-04-05,4.73776912689209,4.860414981842041,4.705972194671631,4.787735939025879,4.489472389221191,1928676
2013-04-08,4.824075222015381,4.883127212524414,4.696887016296387,4.719598770141602,4.4255805015563965,1406119
2013-04-09,4.783193111419678,4.842245101928711,4.7241411209106445,4.769566059112549,4.4724345207214355,1130498
2013-04-10,4.805904865264893,5.1147918701171875,4.792277812957764,5.051197052001953,4.736520767211914,2827139
2013-04-11,5.051197052001953,5.132960796356201,5.005773067474365,5.123876094818115,4.804671764373779,2100844
2013-04-12,5.046655178070068,5.105707168579102,4.91038179397583,5.02848482131958,4.715223789215088,2053724
2013-04-15,5.069366931915283,5.101163864135742,4.924008846282959,4.964890956878662,4.655591011047363,1600408
2013-04-16,4.983060836791992,5.123876094818115,4.914924144744873,5.0330281257629395,4.719483852386475,1445452
2013-04-17,5.087536811828613,5.087536811828613,4.933094024658203,4.964890956878662,4.655591011047363,1738575
2013-04-18,5.019400119781494,5.1147918701171875,4.960349082946777,5.060282230377197,4.745039939880371,1921651
2013-04-19,5.142045974731445,5.310116767883301,5.073910236358643,5.291946887969971,4.962272644042969,2273532
2013-04-22,5.332828998565674,5.514526844024658,5.332828998565674,5.400966167449951,5.064500331878662,2699933
2013-04-23,5.378252983093262,5.7961578369140625,5.378252983093262,5.777987957000732,5.418034076690674,3321926
2013-04-24,5.737105846405029,5.805243015289307,5.505442142486572,5.637173175811768,5.2859930992126465,2688390
2013-04-25,5.641715049743652,5.746191024780273,5.600832939147949,5.718936920166016,5.362662315368652,1085208
2013-04-26,5.718936920166016,5.718936920166016,5.546323776245117,5.691681861877441,5.337104797363281,1458515
2013-04-29,5.741649150848389,5.918804168701172,5.7234787940979,5.88246488571167,5.516003608703613,2847405
2013-04-30,5.891550064086914,5.923346996307373,5.814328193664551,5.841582775115967,5.477667331695557,2860312
2013-05-02,5.841582775115967,6.073246955871582,5.773446083068848,5.905177116394043,5.537299633026123,3253643
2013-05-03,5.936974048614502,5.977856159210205,5.814328193664551,5.905177116394043,5.537299633026123,1211818
2013-05-06,5.905177116394043,5.914261817932129,5.7961578369140625,5.823412895202637,5.460629940032959,1128417
2013-05-07,5.868836879730225,6.132298946380615,5.7961578369140625,6.105043888092041,5.7247161865234375,2874719
2013-05-08,6.155011177062988,6.1595540046691895,6.023280143737793,6.123213768005371,5.741753578186035,1770393
2013-05-09,6.086874961853027,6.091416835784912,5.850667953491211,5.855209827423096,5.490445613861084,1925561
2013-05-10,5.86429500579834,5.959685802459717,5.782530784606934,5.887007236480713,5.520262718200684,1954958
2013-05-13,5.923346996307373,5.927888870239258,5.691681861877441,5.768904209136963,5.409516334533691,1415494
2013-05-14,5.8279547691345215,5.8279547691345215,5.6508002281188965,5.805243015289307,5.443591594696045,1052118
2013-05-15,5.759819030761719,5.905177116394043,5.6508002281188965,5.887007236480713,5.520262718200684,2356397
2013-05-16,5.832498073577881,5.877922058105469,5.755276203155518,5.800701141357422,5.439333438873291,2064205
2013-05-17,5.777987957000732,5.918804168701172,5.777987957000732,5.891550064086914,5.524522304534912,1823576
2013-05-20,5.905177116394043,5.968770980834961,5.88246488571167,5.968770980834961,5.596932411193848,1400515
2013-05-21,5.950601100921631,6.014195919036865,5.837039947509766,5.914261817932129,5.54581880569458,1323400
2013-05-22,5.905177116394043,6.023280143737793,5.859752178192139,5.986940860748291,5.6139702796936035,1687656
2013-05-23,5.814328193664551,5.873380184173584,5.773446083068848,5.773446083068848,5.41377592086792,1692837
2013-05-24,5.800701141357422,5.837039947509766,5.6508002281188965,5.696224212646484,5.341364860534668,1667084
2013-05-27,5.7234787940979,5.7961578369140625,5.687139987945557,5.773446083068848,5.41377592086792,615678
2013-05-28,5.787073135375977,5.996026039123535,5.787073135375977,5.977856159210205,5.605451583862305,1806361
2013-05-29,5.887007236480713,5.991483211517334,5.877922058105469,5.964229106903076,5.592673301696777,1622396
2013-05-30,5.923346996307373,6.068705081939697,5.914261817932129,6.032364845275879,5.656564235687256,1698103
2013-05-31,6.032364845275879,6.045992851257324,5.837039947509766,5.923346996307373,5.554337978363037,2996950
2013-06-03,5.873380184173584,5.918804168701172,5.741649150848389,5.7643609046936035,5.405256271362305,3186995
2013-06-04,5.823412895202637,5.896091938018799,5.746191024780273,5.88246488571167,5.516003608703613,2037142
2013-06-05,5.805243015289307,5.950601100921631,5.6825971603393555,5.7007670402526855,5.345623970031738,2525605
2013-06-06,5.70530891418457,5.72802209854126,5.410049915313721,5.41459321975708,5.0772786140441895,2845759
2013-06-07,5.450932025909424,5.537239074707031,5.369167804718018,5.478187084197998,5.136910915374756,2894623
2013-06-10,5.473645210266113,5.541780948638916,5.2010979652404785,5.237438201904297,4.911159038543701,2382464
2013-06-11,5.2556071281433105,5.260149955749512,4.996687889099121,5.096621990203857,4.779116153717041,2602468
2013-06-12,5.087536811828613,5.160215854644775,4.846786975860596,4.905838966369629,4.600217819213867,2328261
2013-06-13,4.783193111419678,5.023942947387695,4.774107933044434,5.023942947387695,4.710964679718018,3044064
2013-06-14,5.02848482131958,5.069366931915283,4.8922119140625,4.928551197052002,4.621515274047852,1922941
2013-06-17,4.933094024658203,4.951263904571533,4.778651237487793,4.87404203414917,4.570401668548584,2196983
2013-06-18,4.828618049621582,4.924008846282959,4.769566059112549,4.792277812957764,4.49373197555542,2062271
2013-06-19,4.814990043640137,4.833159923553467,4.665090084075928,4.674174785614014,4.382986068725586,2955980
2013-06-20,4.546986103057861,4.6151227951049805,4.297152042388916,4.297152042388916,4.029450416564941,4344264
2013-06-21,4.297152042388916,4.610579967498779,4.297152042388916,4.44796085357666,4.170865058898926,5953430
2013-06-24,4.427974224090576,4.5833258628845215,4.269896984100342,4.51337194442749,4.232201099395752,3838283
2013-06-25,4.5260910987854,4.527907848358154,4.20993709564209,4.217205047607422,3.954483985900879,2841493
2013-06-26,4.264445781707764,4.402535915374756,4.239007949829102,4.273530960083008,4.007300853729248,3716412
2013-06-27,4.308053970336914,4.308053970336914,4.119088172912598,4.135440826416016,3.8778135776519775,2730175
2013-06-28,4.12635612487793,4.19176721572876,4.011886119842529,4.0591278076171875,3.8062546253204346,2024185
2013-07-01,4.093649864196777,4.20993709564209,3.997349977493286,4.1572442054748535,3.898259162902832,1784541
2013-07-02,4.146343231201172,4.182682037353516,3.9828150272369385,4.006434917449951,3.7568445205688477,2275606
2013-07-03,3.9700961112976074,3.986448049545288,3.790215015411377,3.911952018737793,3.668247938156128,4645584
2013-07-04,3.9610109329223633,4.21538782119751,3.8974170684814453,4.21538782119751,3.952779769897461,3798755
2013-07-05,4.21538782119751,4.33349084854126,4.071846008300781,4.108185768127441,3.8522562980651855,5345663
2013-07-08,4.122722148895264,4.258995056152344,4.082747936248779,4.21538782119751,3.952779769897461,2447681
2013-07-09,4.251727104187012,4.251727104187012,4.0427751541137695,4.082747936248779,3.828403949737549,2715245
2013-07-10,4.020970821380615,4.124538898468018,3.9791810512542725,4.080931186676025,3.826700210571289,2757100
2013-07-11,4.149975776672363,4.168146133422852,4.022788047790527,4.050043106079102,3.797736167907715,3616152
2013-07-12,4.070028781890869,4.091833114624023,3.886514902114868,3.92830491065979,3.683582067489624,2388103
2013-07-15,3.924670934677124,3.9555599689483643,3.868345022201538,3.8956000804901123,3.652914524078369,1346526
2013-07-16,3.8919661045074463,3.9610109329223633,3.846540927886963,3.8992340564727783,3.6563222408294678,1875982
2013-07-17,3.939207077026367,4.097283840179443,3.886514902114868,4.037323951721191,3.785809278488159,2275956
2013-07-18,4.033689975738525,4.380733013153076,4.000984191894531,4.338942050933838,4.068637371063232,3050760
2013-07-19,4.288066864013672,4.378915786743164,4.288066864013672,4.331674098968506,4.061822414398193,2147364
2013-07-22,4.331674098968506,4.426156997680664,4.331674098968506,4.406169891357422,4.131677150726318,1443280
2013-07-23,4.451594829559326,4.536993026733398,4.375281810760498,4.402535915374756,4.128269195556641,1646518
2013-07-24,4.440692901611328,4.5878682136535645,4.41707181930542,4.556070804595947,4.272240161895752,2042147
2013-07-25,4.538809776306152,4.565155982971191,4.35892915725708,4.50792121887207,4.227089881896973,1746994
2013-07-26,4.556070804595947,4.5878682136535645,4.433424949645996,4.511555194854736,4.230497360229492,1385438
2013-07-29,4.524273872375488,4.524273872375488,4.269896984100342,4.273530960083008,4.007300853729248,1888129
2013-07-30,4.278982162475586,4.342576026916504,4.2317399978637695,4.286250114440918,4.019227981567383,1956779
2013-07-31,4.31532096862793,4.31532096862793,4.079113960266113,4.079113960266113,3.824995994567871,2532850
2013-08-01,4.111820220947266,4.297152042388916,4.0991010665893555,4.297152042388916,4.029450416564941,2408045
2013-08-02,4.278982162475586,4.29351806640625,4.1735968589782715,4.2317399978637695,3.968113660812378,1665095
2013-08-05,4.219021797180176,4.311686992645264,4.195401191711426,4.282616138458252,4.015820026397705,1011747
2013-08-06,4.300786018371582,4.415255069732666,4.269896984100342,4.322588920593262,4.053303241729736,1866077
2013-08-07,4.288066864013672,4.497018814086914,4.26262903213501,4.493384838104248,4.213459014892578,1417257
2013-08-08,4.497018814086914,4.651462078094482,4.489750862121582,4.642376899719238,4.3531694412231445,2174644
2013-08-09,4.642376899719238,4.7014288902282715,4.533359050750732,4.646920204162598,4.357429504394531,1809478
2013-08-12,4.678717136383057,4.787735939025879,4.642376899719238,4.783193111419678,4.485213279724121,1184612
2013-08-13,4.792277812957764,4.983060836791992,4.787735939025879,4.973976135253906,4.66411018371582,2298106
2013-08-14,4.992146015167236,5.060282230377197,4.91038179397583,5.060282230377197,4.745039939880371,1341353
2013-08-16,5.042111873626709,5.192012786865234,4.951263904571533,5.178386211395264,4.855786323547363,1983010
2013-08-19,5.173842906951904,5.178386211395264,4.914924144744873,4.928551197052002,4.621515274047852,1500890
2013-08-20,4.905838966369629,4.905838966369629,4.728683948516846,4.860414981842041,4.557624340057373,1681915
2013-08-21,4.846786975860596,4.987603187561035,4.824075222015381,4.842245101928711,4.540585994720459,1374337
2013-08-22,4.828618049621582,5.087536811828613,4.828618049621582,5.087536811828613,4.770596981048584,1835059
2013-08-23,5.105707168579102,5.132960796356201,5.005773067474365,5.060282230377197,4.745039939880371,1405230
2013-08-26,5.096621990203857,5.110249042510986,4.796821117401123,4.828618049621582,4.52780818939209,1117277
2013-08-27,4.805904865264893,4.883127212524414,4.678717136383057,4.715056896209717,4.421321392059326,2129088
2013-08-28,4.624207973480225,4.960349082946777,4.601494789123535,4.951263904571533,4.642813205718994,2808985
2013-08-29,4.942179203033447,5.1147918701171875,4.91038179397583,5.055739879608154,4.740780830383301,2349707
