Date,Adj Close
2019-06-20,0.00853118774527517
2019-06-21,-0.0022066973868972717
2019-06-24,0.0002457829292412672
2019-06-25,-0.006387473886123485
2019-06-26,-0.0035851269343000203
2019-06-27,0.0019851571357132336
2019-06-28,0.0066864896142082575
2019-07-01,0.00036898866138757036
2019-07-02,0.006024810681639847
2019-07-03,0.0230994793045447
2019-07-04,0.010154085335293717
2019-07-05,-0.005321629153671292
2019-07-08,-0.001188901122285646
2019-07-09,-0.001785519843645056
2019-07-10,0.005008325374296074
2019-07-11,0.005695341289581268
2019-07-12,0.0016517152680508573
2019-07-15,-0.0001178107897609193
2019-07-16,0.0005890334800016106
2019-07-17,-0.005651087157252155
2019-07-18,0.0015391576465439982
2019-07-19,-0.021279057811674162
2019-07-22,0.005556215477543036
2019-07-23,0.01285284918707763
2019-07-24,0.003676441647482376
2019-07-25,-0.0056716973073005494
2019-07-26,-0.00510992629089313
2019-07-29,-0.004180583719754494
2019-07-30,-0.02039108218341057
2019-07-31,0.003428416622682562
2019-08-01,0.007809632867376903
2019-08-02,-0.020946795062943613
2019-08-05,-0.015087821067205631
2019-08-06,-0.005273708841839864
2019-08-07,-0.0060591182723707115
2019-08-08,0.010668072010091567
2019-08-09,-0.021990449355796526
2019-08-12,0.0005139523909323263
2019-08-13,0.011300850422232722
2019-08-14,-0.02666664729042656
2019-08-16,0.01552504616206618
2019-08-19,0.019270298953879106
2019-08-20,-0.00882274994393828
2019-08-21,0.015259371281227896
2019-08-22,-0.0012524859557594414
2019-08-23,-0.012164550372327665
2019-08-26,0.005712893193024371
2019-08-27,0.013885363003928175
2019-08-28,0.002241039664587774
2019-08-29,0.018260884729231375
2019-08-30,-0.005367847198410436
2019-09-02,0.006991287910689481
2019-09-03,-0.001948794588166436
2019-09-04,0.01732973061552845
2019-09-05,0.008037405998556402
2019-09-06,0.0016660644017876258
2019-09-09,0.0008316466240585463
2019-09-10,-0.003679933125058543
2019-09-11,-0.0016680494357129705
2019-09-12,0.011337831935339437
2019-09-13,0.0031862671615239258
2019-09-16,-0.006940406451698022
2019-09-17,-0.01018716689178889
2019-09-18,0.007778860039136637
2019-09-19,0.007600040334954095
2019-09-20,0.001767843589586482
2019-09-23,-0.009999982048483402
2019-09-24,0.000950705045799527
2019-09-25,-0.007598325935366135
2019-09-26,0.0
2019-09-27,0.010766856864556917
2019-09-30,0.006272917418597146
2019-10-01,-0.006469012515635475
2019-10-02,-0.03006985768700099
2019-10-03,-0.0007323026775328811
2019-10-04,0.004885719837123936
2019-10-07,0.009359478593413018
2019-10-08,-0.009152241424028706
2019-10-09,0.00498302951132934
2019-10-10,0.01027933787670876
2019-10-11,0.01855393111535375
2019-10-14,-0.001527761887563761
2019-10-15,0.012711886095724712
2019-10-16,0.0030218750983712628
2019-10-17,-0.0008111204211920242
2019-10-18,-0.00475476801748731
2019-10-21,0.006758352751307095
2019-10-22,0.0011573897263317257
2019-10-23,-0.006936398544752476
2019-10-24,0.007450516627239168
2019-10-25,0.002888837501215491
2019-10-28,0.004839246048102819
2019-10-29,-0.0010319497630478791
2019-10-30,-0.0030992224971151394
2019-10-31,0.006447958524203656
2019-11-01,0.005720169077360948
2019-11-04,0.018200414144798005
2019-11-05,0.0027929839574745152
2019-11-06,-0.0012254969667292448
2019-11-07,0.006581107951462828
2019-11-08,0.00033243328908505454
2019-11-11,-0.0007754480716444245
2019-11-12,0.013636401314286006
2019-11-13,-0.00951550632919318
2019-11-14,-0.003975271864585017
2019-11-15,0.003880333873142572
2019-11-18,-0.004307005814516818
2019-11-19,-0.003992908115895033
2019-11-20,-0.00022276471916604645
2019-11-21,-0.0016707677424639966
2019-11-22,-0.0015619702548088643
2019-11-25,0.007486935013226725
2019-11-26,0.004658364595007347
2019-11-27,-0.0030911765691847837
2019-11-28,-0.006423054390399585
2019-11-29,-0.002452086688696564
2019-12-02,-0.023351914389839412
2019-12-03,0.00011434053789272092
2019-12-04,0.013383644400039918
2019-12-05,-0.002709085378603704
2019-12-06,0.009054930000843786
2019-12-09,-0.010656248585267258
2019-12-10,0.008730207472827933
2019-12-11,0.002697514448428251
2019-12-12,0.008855519825522018
2019-12-13,-0.0031110975477430802
2019-12-16,0.008024980059150755
2019-12-17,0.004865046441111964
2019-12-18,0.0009903605854453268
2019-12-19,0.0015389621608203896
2019-12-20,0.013500117652280208
2019-12-23,-0.003790323673399154
2019-12-27,-0.006739810105286348
2019-12-30,-0.009083964168817293
2020-01-02,0.01104484194707478
2020-01-03,-0.004369691084534999
2020-01-06,-0.006254111242499749
2020-01-07,0.008060101130543673
2020-01-08,0.0039430514602225575
2020-01-09,0.007964168649066128
2020-01-10,0.00021651988952364754
2020-01-13,-0.005951769613264601
2020-01-14,0.0007620258475844466
2020-01-15,-0.005982846186576629
2020-01-16,0.005909399559619111
2020-01-17,0.009355968532232861
2020-01-20,-0.001940076606424257
2020-01-21,-0.006371450838149939
2020-01-22,-0.006738427694676585
2020-01-23,0.0006565002625500416
2020-01-24,0.009076018138354236
2020-01-27,-0.02058952699406813
2020-01-28,0.02412038472476641
2020-01-29,0.006914427468986295
2020-01-30,-0.016738171777624378
2020-01-31,-0.02095152970027403
2020-02-03,0.007467656707863535
2020-02-04,0.017811711707301336
2020-02-05,0.01608699301014771
2020-02-06,0.009841657423058647
2020-02-07,0.00010595483123720939
2020-02-10,0.00105919362612239
2020-02-11,0.007300759670041401
2020-02-12,0.007458053956169719
2020-02-13,0.0005212743244116247
2020-02-14,-0.0007294674394754397
2020-02-17,0.009281462043105648
2020-02-18,0.00402975195874733
2020-02-19,0.011011626170496225
2020-02-20,-0.014963367799962657
2020-02-21,-0.01405387029177374
2020-02-24,-0.053139158679565424
2020-02-25,-0.012618988663499642
2020-02-26,0.012219775836064484
2020-02-27,-0.025473507901607295
2020-02-28,-0.03318556926738647
2020-03-02,-0.017632537973210627
2020-03-03,-0.0002392801620130225
2020-03-04,0.010293244511538902
2020-03-05,-0.01350559139419516
2020-03-06,-0.036627783659424984
2020-03-09,-0.11069564631869833
2020-03-10,-0.030978401989332105
2020-03-11,-0.00289305592634459
2020-03-12,-0.1595821841186622
2020-03-13,0.05472118336346865
2020-03-16,-0.05286415094763697
2020-03-17,0.024710563877129887
2020-03-18,-0.017537958328966985
2020-03-19,0.020597336036927594
2020-03-20,0.016649877122607126
2020-03-23,-0.0021505552766665215
2020-03-24,0.0870358094589061
2020-03-25,0.01601346738820708
2020-03-26,0.009906874894998419
2020-03-27,-0.03284778722607096
2020-03-30,0.0010757598763257992
2020-03-31,0.009364455266613003
2020-04-01,-0.028897361610325523
2020-04-02,0.012999245902740153
2020-04-03,-0.016388394685987517
2020-04-06,0.03379436886636156
2020-04-07,0.021438402525112865
2020-04-08,-0.002381715709772747
2020-04-09,0.01626386186036788
2020-04-14,-0.00572602240718767
2020-04-15,-0.04799172979055444
2020-04-16,0.007600401031358839
2020-04-17,0.013854703487734987
2020-04-20,-0.0016702187873085528
2020-04-21,-0.034220532319391594
2020-04-22,0.017637838528850924
2020-04-23,0.015320300552322363
2020-04-24,-0.008535246965161503
2020-04-27,0.028285876273158816
2020-04-28,0.020032949312487558
2020-04-29,0.021251603061731794
2020-04-30,-0.022962090515407874
2020-05-04,-0.03319627020338256
2020-05-05,0.017927686275400756
2020-05-06,-0.011492487209946334
2020-05-07,0.00286871209997952
2020-05-08,0.013098506030805757
2020-05-11,-0.003418091154766545
2020-05-12,0.008798150742096889
2020-05-13,-0.020103482330762534
2020-05-14,-0.02051592384324441
2020-05-15,0.0015400966217633538
2020-05-18,0.04013533229809152
2020-05-19,-0.019515075498747425
2020-05-20,0.00859468783846662
2020-05-21,-0.008969927935355115
2020-05-22,0.013878385220082556
2020-05-25,0.014878738485670118
2020-05-26,0.017446158296124947
2020-05-27,0.0008645181163486892
2020-05-28,0.02533835530418127
2020-05-29,-0.00828424539697492
2020-06-01,0.017131518215004693
2020-06-02,0.024220567676258797
2020-06-03,0.037510117398108944
2020-06-04,-0.000392962807649333
2020-06-05,0.02778145478191396
2020-06-08,0.0025500057052656455
2020-06-09,-0.015261312350993705
2020-06-10,-0.006457445409135287
2020-06-11,-0.04692578442780382
2020-06-12,-0.0015002811076024747
2020-06-15,0.007649194995175579
2020-06-16,0.03510917832647875
2020-06-17,-0.0036668252626875786
2020-06-18,-0.004994806436208421
2020-06-19,0.00792610472528632
2020-06-22,-0.005242483746790483
2020-06-23,0.020026305830153968
2020-06-24,-0.03448718977128962
2020-06-25,0.006020026063440653
2020-06-26,-0.00851063052687262
2020-06-29,0.017972156802072092
2020-06-30,-0.003820828849765756
2020-07-01,-0.006480595950457468
2020-07-02,0.031016961081862693
2020-07-03,-0.009038050042919687
2020-07-06,0.017719877659303718
2020-07-07,-0.0010242200797535572
2020-07-08,-0.007048512507592197
2020-07-09,-0.017294836205827835
2020-07-10,0.01011300602355436
2020-07-13,0.01378231059838031
2020-07-14,-0.008721306842755627
2020-07-15,0.02225386466980339
2020-07-16,0.0022781964347426964
2020-07-17,0.003283173365581149
2020-07-20,0.014474532033375453
2020-07-21,0.0032258330167829197
2020-07-22,-0.006430920956416175
2020-07-23,-0.006223550196556182
2020-07-24,-0.018036007991752867
2020-07-27,-0.0026785596987946025
2020-07-28,-0.004860018812472444
2020-07-29,-0.002698870210277482
2020-07-30,-0.03440719357534183
2020-07-31,-0.00106768758479725
2020-08-03,0.010020040284427045
2020-08-04,0.01058205116276123
2020-08-05,0.009293181548329699
2020-08-06,-0.013487237806969143
2020-08-07,0.0003943575577392
2020-08-10,0.007490140686639446
2020-08-11,0.028694464982103263
2020-08-12,0.011157565903040512
2020-08-13,-0.005768013598403177
2020-08-14,-0.013873104570814587
2020-08-17,-0.0019184233430777908
2020-08-18,-0.008072747898861476
2020-08-19,0.01046373233786868
2020-08-20,-0.012656582054712429
2020-08-21,-0.005826810281969519
2020-08-24,0.022531953431081275
2020-08-25,-0.0019106040223846321
2020-08-26,0.002169450837432141
2020-08-27,-0.012479253059627271
2020-08-28,-0.0011605926981729242
2020-08-31,-0.011618919913714776
2020-09-01,-0.0013061452104221605
2020-09-02,0.011116904058317001
2020-09-03,-0.013969657686790371
2020-09-04,-0.00931400606848598
2020-09-07,0.017478810295278313
2020-09-08,-0.014575678950614623
2020-09-09,0.01994191906877063
2020-09-10,0.001683248061212117
2020-09-11,0.0011633445860983471
2020-09-14,-0.0019366546467989298
2020-09-15,0.00827942256638603
2020-09-16,-0.0012831165047859638
2020-09-17,-0.008735774765835203
2020-09-18,-0.010627362432609977
2020-09-21,-0.03785694954525454
2020-09-22,0.008713402535597492
2020-09-23,-0.0008097929755608302
2020-09-24,-0.002026226237367701
2020-09-25,-0.012317218009543773
2020-09-28,0.025078824180360337
2020-09-29,-0.0033422458529448473
2020-09-30,-0.0017438615357566745
2020-10-01,0.0017469079012522037
2020-10-02,-0.0029510558242417106
2020-10-05,0.012511775625804411
2020-10-06,0.008769545761109221
2020-10-07,-0.0013171559079673267
2020-10-08,0.009759929659034938
2020-10-09,-0.0009143116125447381
2020-10-12,0.006144610195181421
2020-10-13,-0.00792620345125028
2020-10-14,0.0035364018055934476
2020-10-15,-0.026755455211064483
2020-10-16,0.01595819292310985
2020-10-19,-0.00026404793950463024
2020-10-20,0.006073397114428669
2020-10-21,-0.020472409725335816
2020-10-22,-0.00200966676186376
2020-10-23,0.008860299114471948
2020-10-26,-0.01410519183586778
2020-10-27,-0.017276269976575276
2020-10-28,-0.04051637202525904
2020-10-29,-0.00329234690701552
2020-10-30,0.00818612260962337
2020-11-02,0.022507149568960827
2020-11-03,0.030927852583684246
2020-11-04,0.020405434273384815
2020-11-05,0.02052702130198436
2020-11-06,-0.002076252761274544
2020-11-09,0.05383614184006502
2020-11-10,0.007403732321603851
2020-11-11,0.0042870955014420176
2020-11-12,-0.006220203928817281
2020-11-13,0.0038045845093521713
2020-11-16,0.019317787178979362
2020-11-17,0.005637442435227236
2020-11-18,0.006917961073342305
2020-11-19,-0.003909048071693566
2020-11-20,0.006659593440081268
2020-11-23,0.003898426758489837
2020-11-24,0.01753351147223703
2020-11-25,0.008557856520445606
2020-11-26,-0.005159923781289266
2020-11-27,0.00691561156463516
2020-11-30,-0.014308607958639197
2020-12-01,0.003483951337026836
2020-12-02,-0.006712206995415526
2020-12-03,0.0023301519745491106
2020-12-04,0.0059281895090901315
2020-12-07,-0.002542191106721492
2020-12-08,-0.0016218650387325173
2020-12-09,-0.004293371377022459
2020-12-10,0.00023312286481869116
2020-12-11,-0.012350054355990459
2020-12-14,0.005072553051834516
2020-12-15,0.006807533472178662
2020-12-16,0.001049241881160734
2020-12-17,0.002445546497679807
2020-12-18,-0.004182163135383332
2020-12-21,-0.02426507001206535
2020-12-22,0.01841225402636648
2020-12-23,0.015144410787809814
2020-12-28,0.00612927919295525
2020-12-29,0.0003448135551364917
2020-12-30,-0.0014937062534912116
2021-01-04,0.0031069808783144026
2021-01-05,-0.006653686397131486
2021-01-06,0.025638079623427457
2021-01-07,0.0023645883374121546
2021-01-08,-0.004156314661199367
2021-01-11,-0.0009024459072494162
2021-01-12,-0.0009032610514885242
2021-01-13,0.003842286987153054
2021-01-14,-0.002926963085343237
2021-01-15,-0.013887358712562747
2021-01-18,0.008587131113430457
2021-01-19,-0.0029514646116984844
2021-01-20,0.008311462055337726
2021-01-21,-0.006775050707562569
2021-01-22,-0.018190069244822693
2021-01-25,-0.015516488626848624
2021-01-26,0.013761536632985294
2021-01-27,-0.016243200907560706
2021-01-28,0.010496513504406169
2021-01-29,-0.013422053242096443
2021-02-01,0.011002014889459177
2021-02-02,0.009127062808951036
2021-02-03,0.022031558127822315
2021-02-04,0.017585693924339285
2021-02-05,0.008696607849982385
2021-02-08,0.01624849343283441
2021-02-09,-0.00663476826357845
2021-02-10,-0.0028468425601417824
2021-02-11,0.0028549702108457975
2021-02-12,0.004708204276303585
2021-02-15,0.00806449266065723
2021-02-16,-0.006810781118032128
2021-02-17,-0.010993818504789865
2021-02-18,-0.011666272853546378
2021-02-19,0.009688141287546026
2021-02-22,-0.0051836465224954775
2021-02-23,-0.004434522284007314
2021-02-24,0.008240510452355077
2021-02-25,-0.0011044673416160666
2021-02-26,-0.013157921376408921
2021-03-01,0.020056032666972978
2021-03-02,-0.006151115476298763
2021-03-03,-0.0017683870045647199
2021-03-04,0.001550037534560067
2021-03-05,-0.006632749062497889
2021-03-08,0.034609398945333325
2021-03-09,0.004517566563737807
2021-03-10,0.0036406892548159764
2021-03-11,0.009495352158040982
2021-03-12,-0.0007397980637529056
