Date,Adj Close
2019-01-02,0.0
2019-01-03,-0.02845359047047069
2019-01-04,0.03334493496304436
2019-01-07,0.004609808014579775
2019-01-08,0.010877288746534042
2019-01-09,0.004203037161446765
2019-01-10,0.004520281224396294
2019-01-11,-0.0004999933587853667
2019-01-14,-0.0039187408529101075
2019-01-15,0.007114562551714609
2019-01-16,0.005070047577087289
2019-01-17,0.008021295098590508
2019-01-18,0.014054216790681417
2019-01-22,-0.012345500626404604
2019-01-23,0.007048909638089018
2019-01-24,-0.0010174441708618032
2019-01-25,0.007821783534110116
2019-01-28,-0.009256559587549451
2019-01-29,0.0024886526452212454
2019-01-30,0.018192066596119716
2019-01-31,-0.00023962104938790585
2019-02-01,0.001439350880272805
2019-02-04,0.007345732304190777
2019-02-05,0.006499907502170332
2019-02-06,-0.0003546173722045465
2019-02-07,-0.0077598965052879665
2019-02-08,-0.0023023845385705677
2019-02-11,-0.0015120958431822373
2019-02-12,0.014306288534626344
2019-02-13,0.004989688120436764
2019-02-14,-0.002502075728482489
2019-02-15,0.01645833371236005
2019-02-19,0.0006186161046084493
2019-02-20,0.002665997710259438
2019-02-21,-0.0037379874023247828
2019-02-22,0.006343712318095607
2019-02-25,0.0027672323706362523
2019-02-26,-0.0013413402143231945
2019-02-27,-0.0025717664248120498
2019-02-28,-0.002270326480294904
2019-03-01,0.00439681467979014
2019-03-04,-0.008217593514933008
2019-03-05,-0.0003482885188713647
2019-03-06,-0.005112876140447198
2019-03-07,-0.008019371582011492
2019-03-08,-0.00039250084686837106
2019-03-11,0.008048392640423785
2019-03-12,-0.0035050578528839083
2019-03-13,0.0058232322208200404
2019-03-14,0.0007381741553813548
2019-03-15,0.0052338853179279
2019-03-18,0.0025158483027334366
2019-03-19,-0.0004245911272940939
2019-03-20,-0.006141679964748237
2019-03-21,0.008900160371170474
2019-03-22,-0.017797818242874186
2019-03-25,0.0004315522353461887
2019-03-26,0.005449189672545263
2019-03-27,-0.001364666286605809
2019-03-28,0.003787661088333616
2019-03-29,0.007973863588270236
2019-04-01,0.012580791947663705
2019-04-02,-0.0026678920611087342
2019-04-03,0.0011847825537771861
2019-04-04,0.006793660830731518
2019-04-05,0.0014408752868961816
2019-04-08,-0.0035585613401658556
2019-04-09,-0.006496310050864373
2019-04-10,0.0003439896414467736
2019-04-11,-0.0007646524850231096
2019-04-12,0.010214219001172697
2019-04-15,-0.0009842618247452029
2019-04-16,0.002729011687638394
2019-04-17,0.0
2019-04-18,0.004493799985643587
2019-04-22,-0.0018452205346984885
2019-04-23,0.0053194032389463075
2019-04-24,-0.0021016026953470934
2019-04-25,-0.005227084641855728
2019-04-26,0.003061924651592829
2019-04-29,0.0003771022098189025
2019-04-30,0.0013186104790456898
2019-05-01,-0.0061704698080646825
2019-05-02,-0.004807910209269295
2019-05-03,0.007950314109960388
2019-05-06,-0.00264147891575528
2019-05-07,-0.01797460324536515
2019-05-08,0.0005399669394474671
2019-05-09,-0.004698524813302463
2019-05-10,0.005726362223319459
2019-05-13,-0.024815073999494675
2019-05-14,0.009231774579861352
2019-05-15,0.0043392538074193965
2019-05-16,0.008718470477781404
2019-05-17,-0.004162082623778041
2019-05-20,-0.00299087568242995
2019-05-21,0.00818158323337248
2019-05-22,-0.00452131209616069
2019-05-23,-0.0110248544561512
2019-05-24,0.005338151720602369
2019-05-28,-0.010346602663423132
2019-05-29,-0.008679407876282741
2019-05-30,0.002387922429115452
2019-05-31,-0.014491764893406645
2019-06-03,0.0011281462279173482
2019-06-04,0.02072426111979797
2019-06-05,0.008200232582222355
2019-06-06,0.007781550721109642
2019-06-07,0.009817130185073353
2019-06-10,0.0028433726734897746
2019-06-11,-0.0004215605077151352
2019-06-12,-0.0016484196471362456
2019-06-13,0.004262028991162792
2019-06-14,-0.0001912560409587094
2019-06-17,0.0006500912921287849
2019-06-18,0.013948371072696641
2019-06-19,0.0008667386225518214
2019-06-20,0.009489568794051495
2019-06-21,-0.0012822985690575939
2019-06-24,0.00026217484832113946
2019-06-25,-0.007149389464685574
2019-06-26,-0.00015075105261441735
2019-06-27,-0.00026409306254826515
2019-06-28,0.0026401942173377435
2019-07-01,0.004213091764304178
2019-07-02,0.0025844513236545907
2019-07-03,0.007098597978658194
2019-07-05,-0.0010760393289200865
2019-07-08,-0.004493779102538564
2019-07-09,-0.0007460003106463109
2019-07-10,0.0030987271382370007
2019-07-11,0.008299501419041677
2019-07-12,0.009117381047089479
2019-07-15,0.0007677332293927197
2019-07-16,-0.0006575853184522806
2019-07-17,-0.00416945621265552
2019-07-18,-3.665789398654695e-05
2019-07-19,-0.0021946663718410697
2019-07-22,0.0007370134474919965
2019-07-23,0.0062580775470153505
2019-07-24,-0.0027076123785964024
2019-07-25,-0.004474922213515753
2019-07-26,0.0017318218205581992
2019-07-29,0.000993158872927724
2019-07-30,-0.00080858416215146
2019-07-31,-0.012467396130163233
2019-08-01,-0.010278441365992541
2019-08-02,-0.003574665123831977
2019-08-05,-0.02911532152958607
2019-08-06,0.012407603948232815
2019-08-07,-0.00019236614740170133
2019-08-08,0.014948320316769959
2019-08-09,-0.003596964276264103
2019-08-12,-0.014362925119840941
2019-08-13,0.014533839355235223
2019-08-14,-0.03074076774232981
2019-08-15,0.005018095092402364
2019-08-16,0.012491830481061728
2019-08-19,0.009502251101307868
2019-08-20,-0.006313568399498148
2019-08-21,0.009010915104814554
2019-08-22,0.0020225772817699106
2019-08-23,-0.023880018658162583
2019-08-26,0.010964046981749798
2019-08-27,-0.005017556970578041
2019-08-28,0.010046891167355243
2019-08-29,0.013479334546951494
2019-08-30,0.0008719329486315264
2019-09-03,-0.010260107469818314
2019-09-04,0.009601196894293063
2019-09-05,0.014208424483344029
2019-09-06,0.0023908213787349197
2019-09-09,0.0017890451874542634
2019-09-10,0.0021948970874734464
2019-09-11,0.008537764401448156
2019-09-12,0.0023188070934041516
2019-09-13,0.0010282998127075782
2019-09-16,-0.0052456835617409325
2019-09-17,0.0014382487531043875
2019-09-18,0.0015093237369181445
2019-09-19,-0.002021976909406864
2019-09-20,-0.005624608295349054
2019-09-23,0.00040844277302576337
2019-09-24,-0.005160463818394745
